n	lnTxt	etiquetado	nbSyl	met	metNoExtra	lnTyp	match
filip	Este gran caballero, fe y virtud franciscanas,	Este gran caballero, fe y virtud franciscanas,	14	1 3 6 8 10 13	-	Alejandrino	1.0
filip	nos viene día a día, sus torres levantando	nos viene día a día, sus torres levantando	14	2 4 6 9 13	-	Alejandrino	1.0
filip	para cantar en lo alto, con voz de sus campanas,	para cantar en lo alto, con voz de sus campanas,	15	4 7 10 14	-	Pentadecasílabo	1.0
filip	del habla castellana, el ≪cómo≫, el ≪qué≫ y el ≪cuándo≫.	del habla castellana, el ≪cómo≫, el ≪qué≫ y el ≪cuándo≫.	15	2 6 9 12 14	-	Pentadecasílabo	1.0
filip	El ≪cómo≫, el ≪qué≫ y el ≪cuándo≫ de raíces hispanas:	El ≪cómo≫, el ≪qué≫ y el ≪cuándo≫ de raíces hispanas:	15	2 5 7 11 14	-	Pentadecasílabo	1.0
filip	cómo en tierras malayas se fueron arraigando,	cómo en tierras malayas se fueron arraigando,	14	1 3 6 9 13	-	Alejandrino	1.0
filip	qué injertos dieron frutos a las flores paganas,	qué injertos dieron frutos a las flores paganas,	14	1 2 4 6 10 13	-	Alejandrino	1.0
filip	cuándo soles cristianos los fueron madurando.	cuándo soles cristianos los fueron madurando.	14	1 3 6 9 13	-	Alejandrino	1.0
filip	Agua mansa, sin truenos, sobre reseco ambiente,	Agua mansa, sin truenos, sobre reseco ambiente,	14	1 3 6 11 13	-	Alejandrino	1.0
filip	el hilo de su verbo encarrila un aliento	el hilo de su verbo encarrila un aliento	14	2 6 10 11 13	-	Alejandrino	1.0
filip	que quiebra indiferencias con voz de lo silente.	que quiebra indiferencias con voz de lo silente.	14	2 6 9 13	-	Alejandrino	1.0
filip	Va horadando la roca su gota persistente:	Va horadando la roca su gota persistente:	14	1 3 6 9 13	-	Alejandrino	1.0
filip	ya lo están escuchando el pájaro y el viento;	ya lo están escuchando   el pájaro y   el viento	14	1 3 6 9 13	-	Alejandrino	1.0
filip	mañana será un pueblo la flor de su simiente.	mañana será un pueblo la flor de su simiente.	14	2 5 6 9 13	-	Alejandrino	1.0
filip	Encerrada en mis tristes soledades	Encerrada en mis tristes soledades	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	no pasa una sonrisa por mi alma;	no pasa una sonrisa por mi   alma	11	1 2 3 6 10	1 3 6 10	Endecasílabo melódico corto	0.9
filip	mi ser dormita en la profunda calma	mi ser dormita en la profunda calma	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	que engendra el tiempo y guardan las edades.	que engendra el tiempo y guardan las edades.	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	¿Hay algo que me falta? Las verdades	hay   algo que me falta las verdades	11	1 2 6 10	2 6 10	Endecasílabo heroico puro	0.9
filip	que tarde vienen siempre con su palma	que tarde vienen siempre con su palma	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	a coronar la fatigada alma	a coronar la fatigada   alma	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	batida por las fuertes tempestades.	batida por las fuertes tempestades.	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	¿Hay algo que me falta? No lo sé.	hay   algo que me falta no lo sé	11	1 2 6 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
filip	Yo presiento unos ojos que me miran.	Yo presiento unos ojos que me miran.	11	1 3 4 6 10	1 3 6 10	Endecasílabo melódico corto	0.9
filip	¿De quién son esos ojos que soñé?	¿De quién son esos ojos que soñé?	11	2 3 4 6 10	2 4 6 10	Endecasílabo heroico corto	0.9
filip	En medio del misterio do deliran	En medio del misterio do deliran	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	las vidas, mi alma grita su «¿por qué?»	las vidas, mi alma grita su «¿por qué?»	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	Y los silencios en tomo mío giran.	y los silencios en tomo m#í giran	11	4 7 9 10	4 10	Endecasílabo sáfico difuso	0.8
filip	¡Ella! La que buscando por los mares	¡Ella! La que buscando por los mares	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	nidos hechos de flores y de risas,	nidos hechos de flores y de risas,	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	dejaba para ofrenda de sus misas	dejaba para ofrenda de sus misas	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	almas, fe y preces sobre sus altares.	almas, fe y preces sobre sus altares.	11	1 3 4 10	1 4 10	Endecasílabo sáfico difuso pleno	0.9
filip	¡Ella! La que llevando en sus cantares	¡Ella! La que llevando en sus cantares	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	bálsamos saturados de sonrisas,	bálsamos saturados de sonrisas,	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	nostálgias aspiraba con las brisas	nostálgias aspiraba con las brisas	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	de un mundo, que la hablaba de sus lares.	de un mundo, que la hablaba de sus lares.	11	1 2 6 10	2 6 10	Endecasílabo heroico puro	0.9
filip	¡Ella! La enamorada del Oriente,	¡Ella! La enamorada del Oriente,	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	la que en sus brazos tuvo a Filipinas	la que en sus brazos tuvo a Filipinas	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	y en un beso dejó sobre su frente,	y en un beso dejó sobre su frente,	11	2 3 6 10	2 6 10	Endecasílabo heroico puro	0.9
filip	su valor, su nobleza y sus espinas;	su valor, su nobleza y sus espinas;	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	ella, ella es España con su ingente	ella ella   es españa con su ingente	11	1 2 4 6 10	2 4 6 10	Endecasílabo heroico corto	0.9
filip	mensaje de culturas y doctrinas.	mensaje de culturas y doctrinas.	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Tesoro, aunque una sombra te mecía	Tesoro, aunque una sombra te mecía	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	en el mar del misterio más profundo,	en el mar del misterio más profundo,	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	fuiste llave y abriste para el mundo	fuiste llave y   abriste para el mundo	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	las puertas de una ciencia que nacía.	las puertas de una ciencia que nacía.	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	Venciste al fanatismo que quería	Venciste al fanatismo que quería	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	poner límite al genio vagabundo,	poner límite al genio vagabundo,	11	2 3 6 10	2 6 10	Endecasílabo heroico puro	0.9
filip	sin ver que éste podía, en un segundo,	sin ver que éste podía, en un segundo,	11	2 3 6 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
filip	huir y hallar contigo nueva vía.	huir y   hallar contigo nueva vía	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
filip	Y hoy se postra la tierra ante tu oro,	y hoy se postra la tierra ante tu   oro	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	y buscan los esclavos libertad	y buscan los esclavos libertad	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	en tus leyes, alivio de su lloro,	en tus leyes, alivio de su lloro,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	mientras lejos, llorando su orfandad,	mientras lejos, llorando su orfandad,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	espera de tus manos un tesoro	espera de tus manos un tesoro	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	mi patria, sollozando de ansiedad.	mi patria, sollozando de ansiedad.	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Lirio flotante sobre un mar bordado	Lirio flotante sobre un mar bordado	11	1 4 7 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
filip	con blanca espuma en verdes de abedul	con blanca espuma en verdes de abedul	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	nido que envuelto por tupido tul	nido que envuelto por tupido tul	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	descansa en un ambiente perfumado.	descansa en un ambiente perfumado.	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	Tienes en ti bravuras de soldado,	Tienes en ti bravuras de soldado,	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	la caridad de Vicente de Paúl	la caridad de vicente de p#úl	11	4 7 10	4 10	Endecasílabo sáfico difuso	0.9
filip	y en tus noches de luna y cielo azul	y en tus noches de luna y cielo azul	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	ensueños de galán enamorado.	ensueños de galán enamorado.	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Por eso, desde días muy remotos	Por eso, desde días muy remotos	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	fuiste de los monarcas ambición,	fuiste de los monarcas ambición,	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	y de tu historia hábiles pilotos	y de tu historia   hábiles pilotos	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	te dieron, como premio y galardón,	te dieron, como premio y galardón,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	como herencia y unión de lazos rotos,	como herencia y   unión de lazos rotos	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	músculo América, y España corazón.	músculo América, y España corazón.	12	1 4 7 11	-	Dodecasílabo	1.0
filip	Con la vista elevada hacia el Parnaso,	Con la vista elevada hacia el Parnaso,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	cual un Musset, llamé en lengua francesa	cual un Musset, llamé en lengua francesa	11	2 4 6 7 10	2 4 6 10	Endecasílabo heroico corto	0.9
filip	a mi Musa; más ésta, cual princesa	a mi Musa; más ésta, cual princesa	11	3 5 6 10	3 6 10	Endecasílabo melódico puro	0.9
filip	henchida de altivez, no me hizo caso.	henchida de altivez, no me hizo caso.	11	2 6 7 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
filip	Volví a invocarla, por salir del paso,	Volví a invocarla, por salir del paso,	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	cual un Lord Byron, en la lengua inglesa,	cual un lord byron en la lengu~a inglesa	11	2 3 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	0.9
filip	pero !ay! en esta mi segunda empresa	pero ay   en esta mi segunda empresa	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	tampoco me oyó y probé otro fracaso,	tampoco me oyó y probé otro fracaso,	11	2 5 7 10	2 6 10	Endecasílabo heroico puro	0.7
filip	De nuevo la llamé, ya en lengua hispana,	De nuevo la llamé, ya en lengua hispana,	11	2 6 7 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
filip	y ella, dócil, veloz, feliz y ufana,	y ella, dócil, veloz, feliz y ufana,	11	1 3 6 8 10	1 3 6 8 10	Endecasílabo melódico pleno	1.0
filip	bajó del éter, entre rayos tersos,	bajó del éter, entre rayos tersos,	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	penetró en mi aposento dulcemente,	penetró en mi aposento dulcemente,	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	estampó un beso en mi morena frente	estampó un beso en mi morena frente	11	3 4 8 10	4 8 10	Endecasílabo sáfico puro	0.9
filip	y me inspiró estos mis catorce versos.	y me inspiró estos mis catorce versos.	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	Hermanos: Dios nos dio una placentera	Hermanos: Dios nos dio una placentera	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	Patria que mil ensueños nos sugiere:	Patria que mil ensueños nos sugiere:	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	Filipinas, do el santo amor no muere	Filipinas, do el santo amor no muere	11	3 6 8 9 10	3 6 8 10	Endecasílabo melódico largo	0.9
filip	y es eterna la hermosa primavera.	y es eterna la hermosa primavera.	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	La Patria es como madre verdadera	La Patria es como madre verdadera	11	2 3 6 10	2 6 10	Endecasílabo heroico puro	0.9
filip	que nos sostiene, nos ama y nos quiere.	que nos sostiene, nos ama y nos quiere.	11	4 7 10	4 10	Endecasílabo sáfico difuso	0.9
filip	¡Nobles derechos su ley nos confiere!	¡Nobles derechos su ley nos confiere!	11	1 4 7 10	1 4 10	Endecasílabo sáfico difuso pleno	0.9
filip	¡Sombra amorosa nos da su bandera!	¡Sombra amorosa nos da su bandera!	11	1 4 7 10	1 4 10	Endecasílabo sáfico difuso pleno	0.9
filip	Ninguna otra nación en este mundo	Ninguna otra nación en este mundo	11	2 3 6 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
filip	podrá querernos con amor profundo	podrá querernos con amor profundo	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	cual la Patria que nos prodiga dones,	cual la Patria que nos prodiga dones,	11	3 8 10	3 6 8 10	Endecasílabo melódico largo	0.9
filip	Por eso manda la gratitud fina	Por eso manda la gratitud fina	11	2 4 9 10	2 4 10	Endecasílabo heroico difuso	0.9
filip	¡que amemos a la Patria Filipina	¡que amemos a la Patria Filipina	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	por sobre todas las demás Naciones!	por sobre todas las demás Naciones!	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	Compatriotas: la madre Filipinas	Compatriotas: la madre Filipinas	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	en hora feliz ha reconquistado	en hora feliz ha reconquistado	11	2 5 6 10	2 6 10	Endecasílabo heroico puro	0.9
filip	de la Libertad el reino soñado	de la Libertad el reino soñado	11	5 7 10	4 10	Endecasílabo sáfico difuso	0.7
filip	después de pasar por tantas espinas.	después de pasar por tantas espinas.	11	2 5 7 10	2 6 10	Endecasílabo heroico puro	0.7
filip	¡Que no le falten las luces divinas	¡Que no le falten las luces divinas	11	2 4 7 10	2 4 10	Endecasílabo heroico difuso	0.9
filip	a nuestra Nación en su nuevo estado!	a nuestra Nación en su nuevo estado!	11	5 8 10	4 8 10	Endecasílabo sáfico puro	0.8
filip	¡Que no minen jamás su altar sagrado	¡Que no minen jamás su altar sagrado	11	2 3 6 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
filip	las miras personales y mezquinas!	las miras personales y mezquinas!	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	La Patria nos exhorta, en forma franca,	La Patria nos exhorta, en forma franca,	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	a resguardar bien su túnica blanca	a resguardar bien su túnica blanca	11	4 5 7 10	4 10	Endecasílabo sáfico difuso	0.8
filip	del lodo de bajezas y ruindades,	del lodo de bajezas y ruindades,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	y demanda también, conciudadanos,	y demanda también, conciudadanos,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	¡que nos hagamos más buenos hermanos	¡que nos hagamos más buenos hermanos	11	4 6 7 10	4 6 10	Endecasílabo sáfico corto	0.9
filip	para inmortalizar sus libertades!	para inmortalizar sus libertades!	11	6 10	6 10	Endecasílabo vacío puro	1.0
filip	Sin la Balanza, Themis no podría	Sin la Balanza, Themis no podría	11	4 6 8 10	4 6 8 10	Endecasílabo sáfico largo	1.0
filip	pesar bien la evidencia presentada;	pesar bien la evidencia presentada;	11	2 3 6 10	2 6 10	Endecasílabo heroico puro	0.9
filip	y sin su exicial y temible Espada,	y sin su exicial y temible Espada,	11	5 8 10	4 8 10	Endecasílabo sáfico puro	0.8
filip	la fuerza en que apoyarse no tendría.	la fuerza en que apoyarse no tendría.	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	Empero, noto falta de poesía	empero noto falta de p#es#í	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	y de acierto en su imagen figurada;	y de acierto en su imagen figurada;	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	parece impropio que ella esté vendada	parece impropio que ella esté vendada	11	2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	1.0
filip	en los bonitos ojos, a fe mía	en los bonitos ojos, a fe mía	11	4 6 9 10	4 6 10	Endecasílabo sáfico corto	0.9
filip	Ciega, como podrá distinguir ella	Ciega, como podrá distinguir ella	11	1 6 9 10	1 6 10	Endecasílabo enfático puro	0.9
filip	del oropel de la Mentira bella	del oropel de la Mentira bella	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	el genuino oro de la Verdad pura?	el genuino oro de la Verdad pura?	11	3 4 9 10	4 10	Endecasílabo sáfico difuso	0.8
filip	!Que la Justicia de nuestra República	!Que la Justicia de nuestra República	11	4 10	4 10	Endecasílabo sáfico difuso	1.0
filip	se muestre ante la vasta opinión pública	se muestre ante la vasta opinión pública	11	2 6 9 10	2 6 10	Endecasílabo heroico puro	0.9
filip	en todo el esplendor de su hermosura!	en todo el esplendor de su hermosura!	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	La Paz en la Justicia asegurada	La Paz en la Justicia asegurada	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	es dicha; es gozo; es gracia; y es consuelo;	es dicha es gozo es gracia y   es consuelo	11	1 2 3 4 5 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	0.7
filip	en cambio, es causa de quebranto y duelo	en cambio, es causa de quebranto y duelo	11	2 3 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	0.9
filip	la guerra por las madres detestada.	la guerra por las madres detestada.	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	En su Constitución mi Patria amada	En su Constitución mi Patria amada	11	6 8 10	6 8 10	Endecasílabo vacío pleno tipo 1	1.0
filip	prohibe la agresión, siendo su anhelo	prohibe la agresión, siendo su anhelo	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
filip	hacer siempre imperar en este suelo	hacer siempre imperar en este suelo	11	2 3 6 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
filip	y otros pueblos la paz tan deseada.	y otros pueblos la paz tan deseada.	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	Ya que prefieres a flamas marciales	Ya que prefieres a flamas marciales	11	1 4 7 10	1 4 10	Endecasílabo sáfico difuso pleno	0.9
filip	el verde manto de los palayales,	el verde manto de los palayales,	11	2 4 10	2 4 10	Endecasílabo heroico difuso	1.0
filip	ten, Patria, menos armas, más arados.	ten, Patria, menos armas, más arados.	11	1 2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	0.9
filip	Manten, con todo, intrépidos soldados	Manten, con todo, intrépidos soldados	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	para defensa de tus nacionales	para defensa de tus nacionales	11	4 10	4 10	Endecasílabo sáfico difuso	1.0
filip	y preciosos recursos naturales.	y preciosos recursos naturales.	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	Loada seas mil veces, oh Prensa	Loada seas mil veces, oh Prensa	11	2 4 6 7 9 10	2 4 6 10	Endecasílabo heroico corto	0.8
filip	que de lenguas de papel te vales	que de lengu~as de papel te vales	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	a fin de publicar hechos reales	a fin de publicar hechos reales	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
filip	y representar lo que el pueblo piensa!	y representar lo que el pueblo piensa!	11	5 8 10	4 8 10	Endecasílabo sáfico puro	0.8
filip	Tu labor cultural, eximia e intensa,	Tu labor cultural, eximia e intensa,	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	que es un despliegue de esfuerzos mentales,	que es un despliegue de esfuerzos mentales,	11	1 2 4 7 10	2 4 10	Endecasílabo heroico difuso	0.8
